[
{'Table':{'目录号':'7','案卷号':'2','顺序号':'1','文号':'常地垦(89)8号','责任者':'本土管局','题名':'关于任阳乡蒋巷村取土坑复垦','日期':'19891221','页号':'1-28','备注':'','图像位置':'','扫描图像':'','AId':'2'}},
{'Table':{'目录号':'7','案卷号':'24','顺序号':'1','文号':'常地垦(90)4号','责任者':'市土管局、市财政局','题名':'张桥乡卫浜村姚巷村、石桥村、荒地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'24'}},
{'Table':{'目录号':'7','案卷号':'24','顺序号':'2','文号':'常地垦(90)4号','责任者':'','题名':'张桥乡卫浜村姚巷荡、石桥村荒地复垦开发项目合同书','日期':'19700101','页号':'4-22','备注':'','图像位置':'','扫描图像':'','AId':'24'}},
{'Table':{'目录号':'7','案卷号':'25','顺序号':'1','文号':'常地垦(90)13、14号','责任者':'市财政局、市土管局','题名':'福山棉花原种场芦福沙羊荒地、三工区滩涂地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'25'}},
{'Table':{'目录号':'7','案卷号':'25','顺序号':'2','文号':'常地垦(90)13号','责任者':'','题名':'福棉原种场三工区滩涂复垦开发项目合同书','日期':'19700101','页号':'4','备注':'','图像位置':'','扫描图像':'','AId':'25'}},
{'Table':{'目录号':'7','案卷号':'25','顺序号':'3','文号':'常地垦(90)14号','责任者':'','题名':'福棉原种场芦福沙半荒地复垦开发项目合同书','日期':'19700101','页号':'13-21','备注':'','图像位置':'','扫描图像':'','AId':'25'}},
{'Table':{'目录号':'7','案卷号':'26','顺序号':'1','文号':'常地垦(90)6号','责任者':'市土管局、市财政局','题名':'莫城乡东湖村沉场围圩复垦开发项目合同书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'26'}},
{'Table':{'目录号':'7','案卷号':'26','顺序号':'2','文号':'常地垦(90)6号','责任者':'','题名':'莫城乡东湖村沉场围圩复垦开发项目合同书','日期':'19700101','页号':'4-27','备注':'','图像位置':'','扫描图像':'','AId':'26'}},
{'Table':{'目录号':'7','案卷号':'27','顺序号':'1','文号':'常地垦(91)12号','责任者':'市土管局、市财政局','题名':'古里镇二O四国道拓宽取土坑复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'27'}},
{'Table':{'目录号':'7','案卷号':'27','顺序号':'2','文号':'常地垦(91)12号','责任者':'','题名':'古里乡二O四国道拓宽取土坑复垦开发项目合同书','日期':'19700101','页号':'4-11','备注':'','图像位置':'','扫描图像':'','AId':'27'}},
{'Table':{'目录号':'7','案卷号':'28','顺序号':'1','文号':'常地垦(91)11号','责任者':'市财政局、市土管局','题名':'支塘镇部分土窑、仓库场及公路挖废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'28'}},
{'Table':{'目录号':'7','案卷号':'28','顺序号':'2','文号':'常地垦(91)11号','责任者':'','题名':'支塘镇部分土窑、仓库场及公路挖废地复垦开发项目合同书','日期':'19700101','页号':'4-49','备注':'','图像位置':'','扫描图像':'','AId':'28'}},
{'Table':{'目录号':'7','案卷号':'29','顺序号':'1','文号':'常地垦(91)9号','责任者':'市财政局、市土地局','题名':'任阳乡蒋巷、蔡泾、永丰、吴巷、任西等村取土坑复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'29'}},
{'Table':{'目录号':'7','案卷号':'29','顺序号':'2','文号':'常地垦(91)9号','责任者':'','题名':'任阳乡蒋巷、蔡泾、永丰、吴巷、任西等村取土坑复垦开发项目合同书','日期':'19700101','页号':'4-54','备注':'','图像位置':'','扫描图像':'','AId':'29'}},
{'Table':{'目录号':'7','案卷号':'30','顺序号':'1','文号':'常地垦(91)6号','责任者':'市财政局、市土管局','题名':'藕渠乡“三二一O工程”沿线废沟复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'30'}},
{'Table':{'目录号':'7','案卷号':'30','顺序号':'2','文号':'常地垦(91)6号','责任者':'','题名':'藕渠乡“三二一O工程”沿线废沟复垦开发项目合同书','日期':'19700101','页号':'4-32','备注':'','图像位置':'','扫描图像':'','AId':'30'}},
{'Table':{'目录号':'7','案卷号':'31','顺序号':'1','文号':'常地垦(91)14号','责任者':'市财政局、市土管局','题名':'藕渠乡昆承湖堤废沟潭复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'31'}},
{'Table':{'目录号':'7','案卷号':'31','顺序号':'2','文号':'常地垦(91)14号','责任者':'','题名':'藕渠乡昆承湖堤废沟潭复垦开发项目合同书','日期':'19700101','页号':'4-16','备注':'','图像位置':'','扫描图像':'','AId':'31'}},
{'Table':{'目录号':'7','案卷号':'32','顺序号':'1','文号':'常地垦(91)19号','责任者':'市土管局、市财政局','题名':'芦荡乡昆承湖滩凤浪毁地复垦工程验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'32'}},
{'Table':{'目录号':'7','案卷号':'32','顺序号':'2','文号':'常地垦(91)19号','责任者':'','题名':'芦荡乡昆承湖滩凤浪毁地复垦工程项目合同书','日期':'19700101','页号':'4-11','备注':'','图像位置':'','扫描图像':'','AId':'32'}},
{'Table':{'目录号':'7','案卷号':'33','顺序号':'1','文号':'常地垦(91)8号','责任者':'市土管局、市财政局','题名':'芦荡乡公路和水利建设挖废及荒滩综合复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'33'}},
{'Table':{'目录号':'7','案卷号':'33','顺序号':'2','文号':'常地垦(91)8号','责任者':'','题名':'芦荡乡公路和水利建设挖废及荒滩综合复垦开发项目合同书','日期':'19700101','页号':'4-38','备注':'','图像位置':'','扫描图像':'','AId':'33'}},
{'Table':{'目录号':'7','案卷号':'34','顺序号':'1','文号':'常地垦(91)4号','责任者':'市财政局、市土管局','题名':'唐市镇部分公路段废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'34'}},
{'Table':{'目录号':'7','案卷号':'34','顺序号':'2','文号':'常地垦(91)4号','责任者':'','题名':'唐市镇部分公路段挖废地复垦开发项目合同书','日期':'19700101','页号':'4-59','备注':'','图像位置':'','扫描图像':'','AId':'34'}},
{'Table':{'目录号':'7','案卷号':'35','顺序号':'1','文号':'常地垦(91)13号','责任者':'市土管局、市财政局','题名':'淼泉乡部分公路挖废地、河底田复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'35'}},
{'Table':{'目录号':'7','案卷号':'35','顺序号':'2','文号':'常地垦(91)13号','责任者':'','题名':'淼泉乡部分公路挖废地、河底田复垦项目合同书','日期':'19700101','页号':'4-38','备注':'','图像位置':'','扫描图像':'','AId':'35'}},
{'Table':{'目录号':'7','案卷号':'36','顺序号':'1','文号':'常地垦(92)4号','责任者':'市土管局、市财政局','题名':'珍门乡各村公路沿线挖废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'36'}},
{'Table':{'目录号':'7','案卷号':'36','顺序号':'2','文号':'常地垦(92)4号','责任者':'','题名':'珍门乡各村公路沿线挖废地复垦开发项目合同书','日期':'19700101','页号':'4-58','备注':'','图像位置':'','扫描图像':'','AId':'36'}},
{'Table':{'目录号':'7','案卷号':'37','顺序号':'1','文号':'常地垦(91)3号','责任者':'市财政局、市土管局','题名':'珍门乡沙岗一二一工程复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'37'}},
{'Table':{'目录号':'7','案卷号':'37','顺序号':'2','文号':'常地垦(91)3号','责任者':'','题名':'珍门乡沙岗一二一工程复垦开发项目合同书','日期':'19700101','页号':'4-21','备注':'','图像位置':'','扫描图像':'','AId':'37'}},
{'Table':{'目录号':'7','案卷号':'38','顺序号':'1','文号':'常地垦(91)17号','责任者':'市财政局、市土管局','题名':'大义镇光明村废弃地挖废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'38'}},
{'Table':{'目录号':'7','案卷号':'38','顺序号':'2','文号':'常地垦(91)17号','责任者':'','题名':'大义镇光明村废弃地挖废地复垦开发项目合同书','日期':'19700101','页号':'4-12','备注':'','图像位置':'','扫描图像':'','AId':'38'}},
{'Table':{'目录号':'7','案卷号':'39','顺序号':'1','文号':'常地垦(91)16号','责任者':'市土管局、市财政局','题名':'王庄镇下塘、龙灯村取土坑复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'39'}},
{'Table':{'目录号':'7','案卷号':'39','顺序号':'2','文号':'常地垦(91)16号','责任者':'','题名':'王庄镇下塘、龙灯村取土坑复垦开发项目合同书','日期':'19700101','页号':'4-22','备注':'','图像位置':'','扫描图像':'','AId':'39'}},
{'Table':{'目录号':'7','案卷号':'40','顺序号':'1','文号':'常地垦(91)1号','责任者':'市土管局、市财政局','题名':'辛庄乡部分荒滩复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'40'}},
{'Table':{'目录号':'7','案卷号':'40','顺序号':'2','文号':'常地垦(91)1号','责任者':'','题名':'辛庄乡部分荒滩复垦开发项目合同书','日期':'19700101','页号':'4-34','备注':'','图像位置':'','扫描图像':'','AId':'40'}},
{'Table':{'目录号':'7','案卷号':'41','顺序号':'1','文号':'常地垦(91)2号','责任者':'市财政局、市土管局','题名':'谢桥乡福圩、汤桥村复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'41'}},
{'Table':{'目录号':'7','案卷号':'41','顺序号':'2','文号':'常地垦(91)2号','责任者':'','题名':'谢桥乡福圩、汤桥村复垦开发项目合同书','日期':'19700101','页号':'4-26','备注':'','图像位置':'','扫描图像':'','AId':'41'}},
{'Table':{'目录号':'7','案卷号':'42','顺序号':'1','文号':'常地垦(91)10号','责任者':'市财政局、市土管局','题名':'张桥乡卫浜村姚巷、荡地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'42'}},
{'Table':{'目录号':'7','案卷号':'42','顺序号':'2','文号':'常地垦(91)10号','责任者':'','题名':'张桥乡卫浜村姚巷、荡地复垦开发项目合同书','日期':'19700101','页号':'4-17','备注':'','图像位置':'','扫描图像':'','AId':'42'}},
{'Table':{'目录号':'7','案卷号':'43','顺序号':'1','文号':'常地垦(91)5号','责任者':'市财政局、市土管局','题名':'福山镇废弃地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'43'}},
{'Table':{'目录号':'7','案卷号':'43','顺序号':'2','文号':'常地垦(91)5号','责任者':'','题名':'福山镇废弃地复垦开发项目合同书','日期':'19700101','页号':'4-24','备注':'','图像位置':'','扫描图像':'','AId':'43'}},
{'Table':{'目录号':'7','案卷号':'44','顺序号':'1','文号':'常地垦(91)7号','责任者':'市土管局、市财政局','题名':'莫城乡废河、废土坑的复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'44'}},
{'Table':{'目录号':'7','案卷号':'44','顺序号':'2','文号':'常地垦(91)7号','责任者':'','题名':'莫城乡废河、废土坑复垦开发项目合同书','日期':'19700101','页号':'4-21','备注':'','图像位置':'','扫描图像':'','AId':'44'}},
{'Table':{'目录号':'7','案卷号':'45','顺序号':'1','文号':'常地垦(91)18号','责任者':'市财政局、市土管局','题名':'福山农场复垦开发荒地验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'45'}},
{'Table':{'目录号':'7','案卷号':'45','顺序号':'2','文号':'常地垦(91)18号','责任者':'','题名':'福山农场复垦开发荒地合同书','日期':'19700101','页号':'4-12','备注':'','图像位置':'','扫描图像':'','AId':'45'}},
{'Table':{'目录号':'7','案卷号':'46','顺序号':'1','文号':'常地垦(92)3号','责任者':'市土管局、市财政局','题名':'支塘镇公路、仓库、场地挖废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'46'}},
{'Table':{'目录号':'7','案卷号':'46','顺序号':'2','文号':'常地垦(92)3号','责任者':'','题名':'支塘镇公路、仓库、场地挖废地复垦开发项目合同书','日期':'19700101','页号':'4-26','备注':'','图像位置':'','扫描图像':'','AId':'46'}},
{'Table':{'目录号':'7','案卷号':'47','顺序号':'1','文号':'常地垦(92)7号','责任者':'市土管局、市财政局','题名':'任阳乡荒地、废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'47'}},
{'Table':{'目录号':'7','案卷号':'47','顺序号':'2','文号':'常地垦(92)7号','责任者':'','题名':'任阳乡荒地、废地复垦开发项目合同书','日期':'19700101','页号':'4-50','备注':'','图像位置':'','扫描图像':'','AId':'47'}},
{'Table':{'目录号':'7','案卷号':'48','顺序号':'1','文号':'常地垦(92)11号','责任者':'市财政局、市土管局','题名':'藕渠乡水利外圩堤岸沟废潭复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'48'}},
{'Table':{'目录号':'7','案卷号':'48','顺序号':'2','文号':'常地垦(92)11号','责任者':'','题名':'藕渠乡水利外圩堤岸沟废潭复垦开发项目合同书','日期':'19700101','页号':'4-25','备注':'','图像位置':'','扫描图像':'','AId':'48'}},
{'Table':{'目录号':'7','案卷号':'49','顺序号':'1','文号':'常地垦(92)1号','责任者':'市土管局','题名':'唐市镇常昆路河西段及小窑取土坑复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'49'}},
{'Table':{'目录号':'7','案卷号':'49','顺序号':'2','文号':'常地垦(92)1号','责任者':'','题名':'唐市镇常昆路河西段及小窑取土坑的复垦开发项目合同书','日期':'19700101','页号':'4-27','备注':'','图像位置':'','扫描图像':'','AId':'49'}},
{'Table':{'目录号':'7','案卷号':'50','顺序号':'1','文号':'常地垦(92)12号','责任者':'市土管局、市财政局','题名':'淼泉乡土地挖废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'50'}},
{'Table':{'目录号':'7','案卷号':'50','顺序号':'2','文号':'常地垦(92)12号','责任者':'','题名':'淼泉乡土地挖废地复垦开发项目合同书','日期':'19700101','页号':'4-24','备注':'','图像位置':'','扫描图像':'','AId':'50'}},
{'Table':{'目录号':'7','案卷号':'51','顺序号':'1','文号':'常地垦(92)2号','责任者':'市土管局、市财政局','题名':'梅李镇废潭荒沙地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'51'}},
{'Table':{'目录号':'7','案卷号':'51','顺序号':'2','文号':'常地垦(92)2号','责任者':'','题名':'梅李镇废潭荒沙地复垦开发项目合同书','日期':'19700101','页号':'4-18','备注':'','图像位置':'','扫描图像':'','AId':'51'}},
{'Table':{'目录号':'7','案卷号':'52','顺序号':'1','文号':'常地垦(92)10号','责任者':'市土管局、市财政局','题名':'大义镇废弃河浜、荒地、窑基等复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'52'}},
{'Table':{'目录号':'7','案卷号':'52','顺序号':'2','文号':'常地垦(92)10号','责任者':'','题名':'大义镇废弃河浜、荒地、窑基等复垦开发项目合同书','日期':'19700101','页号':'4-16','备注':'','图像位置':'','扫描图像':'','AId':'52'}},
{'Table':{'目录号':'7','案卷号':'53','顺序号':'1','文号':'常地垦(92)8号','责任者':'市土管局、市财政局','题名':'谢桥乡福圩村老宅基地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'53'}},
{'Table':{'目录号':'7','案卷号':'53','顺序号':'2','文号':'常地垦(92)8号','责任者':'','题名':'谢桥乡福圩村老宅基地复垦开发项目合同书','日期':'19700101','页号':'4-13','备注':'','图像位置':'','扫描图像':'','AId':'53'}},
{'Table':{'目录号':'7','案卷号':'54','顺序号':'1','文号':'常地垦(92)6号','责任者':'市土管局、市财政局','题名':'冶塘乡公路挖废地及低洼地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'54'}},
{'Table':{'目录号':'7','案卷号':'54','顺序号':'2','文号':'常地垦(92)6号','责任者':'','题名':'冶塘乡公路挖废地及低洼地复垦开发项目合同书','日期':'19700101','页号':'4-26','备注':'','图像位置':'','扫描图像':'','AId':'54'}},
{'Table':{'目录号':'7','案卷号':'55','顺序号':'1','文号':'常地垦(92)5号','责任者':'市财政局、市土管局','题名':'张桥乡公路挖废地坟地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'55'}},
{'Table':{'目录号':'7','案卷号':'55','顺序号':'2','文号':'常地垦(92)5号','责任者':'','题名':'张桥乡公路挖废地坟地复垦开发项目合同书','日期':'19700101','页号':'4-22','备注':'','图像位置':'','扫描图像':'','AId':'55'}},
{'Table':{'目录号':'7','案卷号':'56','顺序号':'1','文号':'常地垦(92)9号','责任者':'市土管局、市财政局','题名':'福山镇挖废地复垦验收鉴定书','日期':'19700101','页号':'1','备注':'','图像位置':'','扫描图像':'','AId':'56'}},
{'Table':{'目录号':'7','案卷号':'56','顺序号':'2','文号':'常地垦(92)9号','责任者':'','题名':'福山镇挖废地复垦开发项目合同书','日期':'19700101','页号':'4-16','备注':'','图像位置':'','扫描图像':'','AId':'56'}}
]
